,v1_unit,dlgn_unit,upper_bound,ampc,loss
15541,2,2_3,0.1,0.01994,0.0724
15542,2,2_3,0.1,0.014656,0.0732
15543,2,2_3,0.1,0.01842,0.07324
15544,2,2_3,0.1,0.01923,0.0892
15545,2,2_3,0.1,0.01816,0.06976
15546,2,2_3,0.1,0.0176,0.0747
15547,2,2_3,0.1,0.01544,0.0708
15548,2,2_3,0.1,0.02548,0.0807
15549,2,2_3,0.1,0.04556,0.07654
15550,2,2_3,0.1,0.02087,0.0929
15551,2,2_3,0.1,0.0167,0.0747
15552,2,2_3,0.1,0.01645,0.07794
15553,2,2_3,0.1,0.02377,0.07947
15554,2,2_3,0.1,0.02197,0.0777
15555,2,2_3,0.1,0.02026,0.0768
15556,2,2_3,0.1,0.0869,0.0808
15557,2,2_3,0.1,0.01883,0.0758
15558,2,2_3,0.1,0.01857,0.084
15559,2,2_3,0.1,0.02551,0.0716
15560,2,2_3,0.1,0.04446,0.07196
15561,2,2_3,0.1,0.0888,0.0723
15562,2,2_3,0.1,0.0283,0.07916
15563,2,2_3,0.1,0.02232,0.0843
15564,2,2_3,0.1,0.01904,0.0758
15565,2,2_3,0.1,0.09143,0.07574
15566,2,2_3,0.1,0.02234,0.0743
15567,2,2_3,0.1,0.09393,0.07263
15568,2,2_3,0.1,0.0282,0.0725
15569,2,2_3,0.1,0.01409,0.0722
15570,2,2_3,0.1,0.02254,0.0942
15571,2,2_3,0.1,0.02342,0.07245
15572,2,2_3,0.1,0.0911,0.07556
15573,2,2_3,0.1,0.02095,0.0747
15574,2,2_3,0.1,0.0353,0.0755
15575,2,2_3,0.1,0.031,0.0723
15576,2,2_3,0.1,0.02124,0.072
15577,2,2_3,0.1,0.0964,0.0754
15578,2,2_3,0.1,0.0858,0.0741
15579,2,2_3,0.1,0.01509,0.07874
15580,2,2_3,0.1,0.0227,0.06946
15581,2,2_3,0.1,0.02,0.077
15582,2,2_3,0.1,0.01642,0.0751
15583,2,2_3,0.1,0.01979,0.0812
15584,2,2_3,0.1,0.02719,0.07477
15585,2,2_3,0.1,0.0599,0.0767
15586,2,2_3,0.1,0.02243,0.07434
15587,2,2_3,0.1,0.02011,0.07654
15588,2,2_3,0.1,0.01773,0.07385
15589,2,2_3,0.1,0.02783,0.072
15590,2,2_3,0.1,0.0218,0.0694
15591,2,2_3,0.1,0.02734,0.07605
15592,2,2_3,0.1,0.0419,0.0737
15593,2,2_3,0.1,0.0989,0.07574
15594,2,2_3,0.1,0.02238,0.07355
15595,2,2_3,0.1,0.01697,0.0932
15596,2,2_3,0.1,0.01462,0.0809
15597,2,2_3,0.1,0.0912,0.07153
15598,2,2_3,0.1,0.0985,0.0752
15599,2,2_3,0.1,0.02107,0.07745
15600,2,2_3,0.1,0.02147,0.07745
15601,2,2_3,0.1,0.02354,0.0741
15602,2,2_3,0.1,0.02583,0.0728
15603,2,2_3,0.1,0.01964,0.0735
15604,2,2_3,0.1,0.02783,0.0725
15605,2,2_3,0.1,0.09247,0.0716
15606,2,2_3,0.1,0.02348,0.07074
15607,2,2_3,0.1,0.0209,0.07764
15608,2,2_3,0.1,0.09296,0.07654
15609,2,2_3,0.1,0.0849,0.0912
15610,2,2_3,0.1,0.02182,0.06934
15611,2,2_3,0.1,0.0271,0.0824
15612,2,2_3,0.1,0.01869,0.0739
15613,2,2_3,0.1,0.02356,0.0726
15614,2,2_3,0.1,0.0849,0.0707
15615,2,2_3,0.1,0.01611,0.08325
15616,2,2_3,0.1,0.0205,0.07355
15617,2,2_3,0.1,0.02019,0.0847
15618,2,2_3,0.1,0.02133,0.0767
15619,2,2_3,0.1,0.02019,0.07275
15620,2,2_3,0.1,0.02203,0.0698
15621,2,2_3,0.1,0.0502,0.0767
15622,2,2_3,0.1,0.02437,0.0742
15623,2,2_3,0.1,0.0184,0.0736
15624,2,2_3,0.1,0.0948,0.0959
15625,2,2_3,0.1,0.0193,0.0742
15626,2,2_3,0.1,0.0826,0.07697
15627,2,2_3,0.1,0.02615,0.0789
15628,2,2_3,0.1,0.0231,0.0743
15629,2,2_3,0.1,0.015366,0.07056
15630,2,2_3,0.1,0.01588,0.0745
15631,2,2_3,0.1,0.02332,0.0701
15632,2,2_3,0.1,0.01907,0.0748
15633,2,2_3,0.1,0.02104,0.07007
15634,2,2_3,0.1,0.0172,0.09894
15635,2,2_3,0.1,0.02023,0.0716
15636,2,2_3,0.1,0.02222,0.0726
15637,2,2_3,0.1,0.02473,0.0714
15638,2,2_3,0.1,0.01883,0.0693
15639,2,2_3,0.1,0.01903,0.07513
15640,2,2_3,0.1,0.06976,0.09045
15641,2,2_3,0.1,0.01411,0.08075
15642,2,2_3,0.1,0.04382,0.0884
15643,2,2_3,0.1,0.01865,0.07526
15644,2,2_3,0.1,0.02008,0.0755
15645,2,2_3,0.1,0.01776,0.0735
15646,2,2_3,0.1,0.02109,0.0723
15647,2,2_3,0.1,0.02606,0.0733
15648,2,2_3,0.1,0.01884,0.07214
15649,2,2_3,0.1,0.01808,0.0875
15650,2,2_3,0.1,0.015564,0.0767
15651,2,2_3,0.1,0.015076,0.0809
15652,2,2_3,0.1,0.01974,0.0933
15653,2,2_3,0.1,0.0139,0.0736
15654,2,2_3,0.1,0.098,0.0703
15655,2,2_3,0.1,0.02452,0.0717
15656,2,2_3,0.1,0.01991,0.0728
15657,2,2_3,0.1,0.02296,0.0721
15658,2,2_3,0.1,0.01624,0.07513
15659,2,2_3,0.1,0.01855,0.0747
15660,2,2_3,0.1,0.0181,0.0781
15661,2,2_3,0.1,0.0178,0.08405
15662,2,2_3,0.1,0.01953,0.076
15663,2,2_3,0.1,0.01907,0.07184
15664,2,2_3,0.1,0.0263,0.08234
15665,2,2_3,0.1,0.02196,0.0742
15666,2,2_3,0.1,0.0626,0.07275
15667,2,2_3,0.1,0.02193,0.075
15668,2,2_3,0.1,0.02016,0.07153
15669,2,2_3,0.1,0.09174,0.09247
15670,2,2_3,0.1,0.08923,0.07574
15671,2,2_3,0.1,0.09595,0.0941
15672,2,2_3,0.1,0.095,0.07434
15673,2,2_3,0.1,0.02693,0.0729
15674,2,2_3,0.1,0.0187,0.0762
15675,2,2_3,0.1,0.0804,0.077
15676,2,2_3,0.1,0.02246,0.0719
15677,2,2_3,0.1,0.08716,0.07294
15678,2,2_3,0.1,0.09424,0.0709
15679,2,2_3,0.1,0.0202,0.07196
15680,2,2_3,0.1,0.0214,0.0755
15681,2,2_3,0.1,0.01851,0.07404
15682,2,2_3,0.1,0.02127,0.0811
15683,2,2_3,0.1,0.02463,0.0694
15684,2,2_3,0.1,0.03009,0.08386
15685,2,2_3,0.1,0.02475,0.069
15686,2,2_3,0.1,0.01576,0.07135
15687,2,2_3,0.1,0.02176,0.0729
15688,2,2_3,0.1,0.01495,0.07666
15689,2,2_3,0.1,0.01793,0.06995
15690,2,2_3,0.1,0.0234,0.0711
15691,2,2_3,0.1,0.01965,0.0829
15692,2,2_3,0.1,0.0986,0.07556
15693,2,2_3,0.1,0.01863,0.0713
15694,2,2_3,0.1,0.02234,0.0769
15695,2,2_3,0.1,0.015274,0.0949
15696,2,2_3,0.1,0.01703,0.07306
15697,2,2_3,0.1,0.0626,0.08545
15698,2,2_3,0.1,0.0793,0.0787
15699,2,2_3,0.1,0.02638,0.074
15700,2,2_3,0.1,0.01938,0.07074
15701,2,2_3,0.1,0.0267,0.07416
15702,2,2_3,0.1,0.09155,0.06964
15703,2,2_3,0.1,0.03702,0.075
15704,2,2_3,0.1,0.01805,0.07556
15705,2,2_3,0.1,0.02608,0.0738
15706,2,2_3,0.1,0.02971,0.07477
15707,2,2_3,0.1,0.02066,0.07294
15708,2,2_3,0.1,0.01645,0.0708
15709,2,2_3,0.1,0.01726,0.0733
15710,2,2_3,0.1,0.02716,0.07715
15711,2,2_3,0.1,0.02063,0.0739
15712,2,2_3,0.1,0.01744,0.08075
15713,2,2_3,0.1,0.05792,0.0701
15714,2,2_3,0.1,0.02066,0.08673
15715,2,2_3,0.1,0.0921,0.0721
15716,2,2_3,0.1,0.01802,0.07465
15717,2,2_3,0.1,0.0211,0.0884
15718,2,2_3,0.1,0.02505,0.07745
15719,2,2_3,0.1,0.02487,0.0728
15720,2,2_3,0.1,0.0162,0.07947
15721,2,2_3,0.1,0.01869,0.09216
15722,2,2_3,0.1,0.03232,0.0743
15723,2,2_3,0.1,0.02602,0.08734
15724,2,2_3,0.1,0.01845,0.0868
15725,2,2_3,0.1,0.01764,0.07367
15726,2,2_3,0.1,0.01865,0.09485
15727,2,2_3,0.1,0.019,0.06915
15728,2,2_3,0.1,0.01898,0.0808
15729,2,2_3,0.1,0.02713,0.0815
15730,2,2_3,0.1,0.02014,0.07263
15731,2,2_3,0.1,0.01519,0.087
15732,2,2_3,0.1,0.0878,0.07635
15733,2,2_3,0.1,0.08734,0.0761
15734,2,2_3,0.1,0.06396,0.0719
15735,2,2_3,0.1,0.015045,0.0749
15736,2,2_3,0.1,0.01842,0.0689
15737,2,2_3,0.1,0.02348,0.07544
15738,2,2_3,0.1,0.0976,0.08624
15739,2,2_3,0.1,0.015564,0.0773
15740,2,2_3,0.1,0.02325,0.072
15741,2,2_3,0.1,0.0171,0.07104
15742,2,2_3,0.1,0.02318,0.08777
15743,2,2_3,0.1,0.0963,0.0732
15744,2,2_3,0.1,0.0321,0.07166
15745,2,2_3,0.1,0.01782,0.07007
15746,2,2_3,0.1,0.0178,0.0706
15747,2,2_3,0.1,0.02513,0.07367
15748,2,2_3,0.1,0.02132,0.07086
15749,2,2_3,0.1,0.0967,0.0715
15750,2,2_3,0.1,0.08093,0.0714
15751,2,2_3,0.1,0.02673,0.0784
15752,2,2_3,0.1,0.0412,0.07806
15753,2,2_3,0.1,0.05945,0.0753
15754,2,2_3,0.1,0.0744,0.076
15755,2,2_3,0.1,0.01718,0.07495
15756,2,2_3,0.1,0.04657,0.07526
15757,2,2_3,0.1,0.01929,0.0742
15758,2,2_3,0.1,0.01761,0.07556
15759,2,2_3,0.1,0.0191,0.0822
15760,2,2_3,0.1,0.0184,0.0702
15761,2,2_3,0.1,0.02296,0.0751
15762,2,2_3,0.1,0.0289,0.09686
15763,2,2_3,0.1,0.03058,0.09644
15764,2,2_3,0.1,0.01964,0.073
15765,2,2_3,0.1,0.02089,0.0905
15766,2,2_3,0.1,0.01651,0.0737
15767,2,2_3,0.1,0.03217,0.0853
15768,2,2_3,0.1,0.02219,0.08154
15769,2,2_3,0.1,0.02429,0.0724
15770,2,2_3,0.1,0.02965,0.07306
15771,2,2_3,0.1,0.01596,0.0805
15772,2,2_3,0.1,0.01979,0.07324
15773,2,2_3,0.1,0.03293,0.07697
15774,2,2_3,0.1,0.0189,0.0714
15775,2,2_3,0.1,0.02596,0.08057
15776,2,2_3,0.1,0.02376,0.0735
15777,2,2_3,0.1,0.0352,0.0714
15778,2,2_3,0.1,0.01744,0.07666
15779,2,2_3,0.1,0.02316,0.07465
15780,2,2_3,0.1,0.01509,0.07965
15781,2,2_3,0.1,0.01965,0.08124
15782,2,2_3,0.1,0.0274,0.0768
15783,2,2_3,0.1,0.02701,0.0728
15784,2,2_3,0.1,0.0862,0.089
15785,2,2_3,0.1,0.01817,0.07355
15786,2,2_3,0.1,0.01898,0.079
15787,2,2_3,0.1,0.02296,0.0791
15788,2,2_3,0.1,0.04285,0.0736
15789,2,2_3,0.1,0.04147,0.0764
15790,2,2_3,0.1,0.02043,0.06934
15791,2,2_3,0.1,0.01904,0.0725
15792,2,2_3,0.1,0.02208,0.0843
15793,2,2_3,0.1,0.0756,0.07587
15794,2,2_3,0.1,0.01793,0.07666
15795,2,2_3,0.1,0.0633,0.07416
15796,2,2_3,0.1,0.08984,0.07574
15797,2,2_3,0.1,0.025,0.0806
15798,2,2_3,0.1,0.01738,0.07135
15799,2,2_3,0.1,0.02296,0.079
15800,2,2_3,0.1,0.0182,0.07745
15801,2,2_3,0.1,0.02176,0.0712
15802,2,2_3,0.1,0.01883,0.0747
15803,2,2_3,0.1,0.0203,0.08575
15804,2,2_3,0.1,0.02872,0.07166
15805,2,2_3,0.1,0.01903,0.0715
15806,2,2_3,0.1,0.09796,0.0731
15807,2,2_3,0.1,0.02194,0.0712
15808,2,2_3,0.1,0.01724,0.0718
15809,2,2_3,0.1,0.01811,0.0818
15810,2,2_3,0.1,0.0218,0.0851
15811,2,2_3,0.1,0.02322,0.0755
15812,2,2_3,0.1,0.03056,0.0788
15813,2,2_3,0.1,0.0216,0.069
15814,2,2_3,0.1,0.01952,0.0713
15815,2,2_3,0.1,0.02966,0.0703
15816,2,2_3,0.1,0.01826,0.10236
15817,2,2_3,0.1,0.01445,0.0743
15818,2,2_3,0.1,0.0203,0.0773
15819,2,2_3,0.1,0.02849,0.09644
15820,2,2_3,0.1,0.02504,0.07367
15821,2,2_3,0.1,0.02563,0.09076
15822,2,2_3,0.1,0.0261,0.08923
15823,2,2_3,0.1,0.0219,0.0772
15824,2,2_3,0.1,0.0561,0.0763
15825,2,2_3,0.1,0.01955,0.0943
15826,2,2_3,0.1,0.01865,0.074
15827,2,2_3,0.1,0.02516,0.0793
15828,2,2_3,0.1,0.01372,0.0722
15829,2,2_3,0.1,0.01756,0.07214
15830,2,2_3,0.1,0.02805,0.07465
15831,2,2_3,0.1,0.0887,0.07166
15832,2,2_3,0.1,0.02408,0.09515
15833,2,2_3,0.1,0.02702,0.0723
15834,2,2_3,0.1,0.01761,0.0769
15835,2,2_3,0.1,0.04675,0.0691
15836,2,2_3,0.1,0.02066,0.08136
15837,2,2_3,0.1,0.01532,0.0704
15838,2,2_3,0.1,0.029,0.0686
15839,2,2_3,0.1,0.02779,0.0785
15840,2,2_3,0.1,0.092,0.0706
15841,2,2_3,0.1,0.0147,0.0761
15842,2,2_3,0.1,0.01395,0.08856
15843,2,2_3,0.1,0.02113,0.07025
15844,2,2_3,0.1,0.01697,0.0786
15845,2,2_3,0.1,0.0262,0.077
15846,2,2_3,0.1,0.0163,0.07263
15847,2,2_3,0.1,0.01808,0.0873
15848,2,2_3,0.1,0.03348,0.0733
15849,2,2_3,0.1,0.09143,0.0729
15850,2,2_3,0.1,0.02412,0.08765
15851,2,2_3,0.1,0.02594,0.07086
15852,2,2_3,0.1,0.02127,0.075
15853,2,2_3,0.1,0.01816,0.07245
15854,2,2_3,0.1,0.03363,0.0815
15855,2,2_3,0.1,0.02257,0.0748
15856,2,2_3,0.1,0.02563,0.084
15857,2,2_3,0.1,0.09784,0.0838
15858,2,2_3,0.1,0.01775,0.0733
15859,2,2_3,0.1,0.0159,0.08325
15860,2,2_3,0.1,0.02203,0.07465
15861,2,2_3,0.1,0.03104,0.071
15862,2,2_3,0.1,0.0191,0.0704
15863,2,2_3,0.1,0.09094,0.0701
15864,2,2_3,0.1,0.02545,0.0734
15865,2,2_3,0.1,0.02559,0.07336
15866,2,2_3,0.1,0.01743,0.08124
15867,2,2_3,0.1,0.01817,0.07916
15868,2,2_3,0.1,0.01866,0.074
15869,2,2_3,0.1,0.01839,0.0763
15870,2,2_3,0.1,0.02367,0.07336
15871,2,2_3,0.1,0.0946,0.07684
15872,2,2_3,0.1,0.0914,0.0795
15873,2,2_3,0.1,0.02971,0.072
15874,2,2_3,0.1,0.01625,0.0723
15875,2,2_3,0.1,0.01445,0.0784
15876,2,2_3,0.1,0.02322,0.0718
15877,2,2_3,0.1,0.01598,0.0731
15878,2,2_3,0.1,0.0198,0.072
15879,2,2_3,0.1,0.02107,0.07086
15880,2,2_3,0.1,0.02121,0.07025
15881,2,2_3,0.1,0.01894,0.0795
15882,2,2_3,0.1,0.01775,0.0768
15883,2,2_3,0.1,0.02168,0.08154
15884,2,2_3,0.1,0.0214,0.0763
15885,2,2_3,0.1,0.01811,0.0741
15886,2,2_3,0.1,0.01865,0.07434
15887,2,2_3,0.1,0.0219,0.0774
15888,2,2_3,0.1,0.02193,0.0737
15889,2,2_3,0.1,0.01855,0.0706
15890,2,2_3,0.1,0.07465,0.0853
15891,2,2_3,0.1,0.02385,0.06976
15892,2,2_3,0.1,0.02733,0.0874
15893,2,2_3,0.1,0.01959,0.0779
15894,2,2_3,0.1,0.0928,0.07104
15895,2,2_3,0.1,0.01773,0.0707
15896,2,2_3,0.1,0.01901,0.0769
15897,2,2_3,0.1,0.0184,0.06976
15898,2,2_3,0.1,0.0914,0.06866
15899,2,2_3,0.1,0.02673,0.07196
15900,2,2_3,0.1,0.01837,0.0725
15901,2,2_3,0.1,0.01874,0.0728
15902,2,2_3,0.1,0.02408,0.0745
15903,2,2_3,0.1,0.08606,0.09607
15904,2,2_3,0.1,0.0972,0.0705
15905,2,2_3,0.1,0.02443,0.07043
15906,2,2_3,0.1,0.02135,0.0747
15907,2,2_3,0.1,0.01645,0.0736
15908,2,2_3,0.1,0.01834,0.07275
15909,2,2_3,0.1,0.05566,0.0739
15910,2,2_3,0.1,0.01588,0.078
15911,2,2_3,0.1,0.01617,0.0733
15912,2,2_3,0.1,0.015305,0.07776
15913,2,2_3,0.1,0.02011,0.07904
15914,2,2_3,0.1,0.0193,0.0727
15915,2,2_3,0.1,0.02994,0.0864
15916,2,2_3,0.1,0.01915,0.0723
15917,2,2_3,0.1,0.02171,0.07965
15918,2,2_3,0.1,0.0199,0.0722
15919,2,2_3,0.1,0.09766,0.0746
15920,2,2_3,0.1,0.02132,0.07874
15921,2,2_3,0.1,0.02455,0.07
15922,2,2_3,0.1,0.02403,0.07214
15923,2,2_3,0.1,0.02019,0.07715
15924,2,2_3,0.1,0.0832,0.0846
15925,2,2_3,0.1,0.01707,0.07355
15926,2,2_3,0.1,0.01993,0.08655
15927,2,2_3,0.1,0.0264,0.08936
15928,2,2_3,0.1,0.018,0.0702
15929,2,2_3,0.1,0.02606,0.07043
15930,2,2_3,0.1,0.01973,0.0738
15931,2,2_3,0.1,0.03918,0.0699
15932,2,2_3,0.1,0.02087,0.0753
15933,2,2_3,0.1,0.02637,0.0755
15934,2,2_3,0.1,0.05463,0.0702
15935,2,2_3,0.1,0.03867,0.0731
15936,2,2_3,0.1,0.02666,0.0835
15937,2,2_3,0.1,0.0857,0.08453
15938,2,2_3,0.1,0.02213,0.0704
15939,2,2_3,0.1,0.01674,0.0716
15940,2,2_3,0.1,0.02112,0.07404
15941,2,2_3,0.1,0.01836,0.0739
15942,2,2_3,0.1,0.01772,0.0825
15943,2,2_3,0.1,0.02948,0.0801
15944,2,2_3,0.1,0.09625,0.07056
15945,2,2_3,0.1,0.01933,0.0736
15946,2,2_3,0.1,0.02747,0.07367
15947,2,2_3,0.1,0.0354,0.0706
15948,2,2_3,0.1,0.02975,0.0701
15949,2,2_3,0.1,0.01881,0.0778
15950,2,2_3,0.1,0.01913,0.0785
15951,2,2_3,0.1,0.05902,0.07043
15952,2,2_3,0.1,0.02242,0.0757
15953,2,2_3,0.1,0.0187,0.0722
15954,2,2_3,0.1,0.01329,0.0765
15955,2,2_3,0.1,0.01572,0.08105
15956,2,2_3,0.1,0.01857,0.07104
15957,2,2_3,0.1,0.02289,0.0739
15958,2,2_3,0.1,0.01613,0.0737
15959,2,2_3,0.1,0.02347,0.07684
15960,2,2_3,0.1,0.01675,0.0731
15961,2,2_3,0.1,0.03976,0.0694
15962,2,2_3,0.1,0.01542,0.07214
15963,2,2_3,0.1,0.01747,0.0767
15964,2,2_3,0.1,0.03,0.07355
15965,2,2_3,0.1,0.0243,0.0806
15966,2,2_3,0.1,0.02916,0.0701
15967,2,2_3,0.1,0.01811,0.07043
15968,2,2_3,0.1,0.03,0.098
15969,2,2_3,0.1,0.02669,0.0707
15970,2,2_3,0.1,0.02634,0.0761
15971,2,2_3,0.1,0.0722,0.0816
15972,2,2_3,0.1,0.02338,0.0706
15973,2,2_3,0.1,0.01776,0.0747
15974,2,2_3,0.1,0.02061,0.07184
15975,2,2_3,0.1,0.02048,0.0698
15976,2,2_3,0.1,0.01878,0.0823
15977,2,2_3,0.1,0.01901,0.0735
15978,2,2_3,0.1,0.02148,0.0818
15979,2,2_3,0.1,0.0871,0.0718
15980,2,2_3,0.1,0.04974,0.0865
15981,2,2_3,0.1,0.0172,0.0725
15982,2,2_3,0.1,0.01755,0.0856
15983,2,2_3,0.1,0.01802,0.0715
15984,2,2_3,0.1,0.09546,0.07056
15985,2,2_3,0.1,0.02945,0.08215
15986,2,2_3,0.1,0.02332,0.0732
15987,2,2_3,0.1,0.02133,0.07544
15988,2,2_3,0.1,0.01924,0.0714
15989,2,2_3,0.1,0.01531,0.09595
15990,2,2_3,0.1,0.0323,0.0725
15991,2,2_3,0.1,0.0227,0.0891
15992,2,2_3,0.1,0.01659,0.07245
15993,2,2_3,0.1,0.01884,0.08484
15994,2,2_3,0.1,0.02287,0.0891
15995,2,2_3,0.1,0.0885,0.0894
15996,2,2_3,0.1,0.02856,0.07495
15997,2,2_3,0.1,0.01839,0.0696
15998,2,2_3,0.1,0.02922,0.07275
15999,2,2_3,0.1,0.02606,0.0771
16000,2,2_3,0.2,0.03014,0.0824
16001,2,2_3,0.2,0.02559,0.0751
16002,2,2_3,0.2,0.02852,0.09674
16003,2,2_3,0.2,0.02551,0.0796
16004,2,2_3,0.2,0.02368,0.07886
16005,2,2_3,0.2,0.193,0.08295
16006,2,2_3,0.2,0.02304,0.1266
16007,2,2_3,0.2,0.1948,0.0723
16008,2,2_3,0.2,0.02051,0.0972
16009,2,2_3,0.2,0.02028,0.0807
16010,2,2_3,0.2,0.02084,0.06696
16011,2,2_3,0.2,0.02692,0.1083
16012,2,2_3,0.2,0.1755,0.0872
16013,2,2_3,0.2,0.0259,0.07324
16014,2,2_3,0.2,0.02275,0.07184
16015,2,2_3,0.2,0.0274,0.06964
16016,2,2_3,0.2,0.02335,0.0722
16017,2,2_3,0.2,0.05328,0.08844
16018,2,2_3,0.2,0.07245,0.08826
16019,2,2_3,0.2,0.02208,0.0747
16020,2,2_3,0.2,0.02538,0.07306
16021,2,2_3,0.2,0.02644,0.0719
16022,2,2_3,0.2,0.05634,0.0751
16023,2,2_3,0.2,0.1876,0.0813
16024,2,2_3,0.2,0.0309,0.0764
16025,2,2_3,0.2,0.01979,0.0789
16026,2,2_3,0.2,0.063,0.0983
16027,2,2_3,0.2,0.02287,0.077
16028,2,2_3,0.2,0.0378,0.07996
16029,2,2_3,0.2,0.1821,0.07355
16030,2,2_3,0.2,0.03467,0.07007
16031,2,2_3,0.2,0.02534,0.0975
16032,2,2_3,0.2,0.02744,0.0819
16033,2,2_3,0.2,0.01839,0.07434
16034,2,2_3,0.2,0.0264,0.0746
16035,2,2_3,0.2,0.1926,0.0857
16036,2,2_3,0.2,0.02243,0.0708
16037,2,2_3,0.2,0.1956,0.0913
16038,2,2_3,0.2,0.1901,0.09033
16039,2,2_3,0.2,0.02423,0.07733
16040,2,2_3,0.2,0.02664,0.0921
16041,2,2_3,0.2,0.1882,0.06805
16042,2,2_3,0.2,0.1989,0.0868
16043,2,2_3,0.2,0.02672,0.0751
16044,2,2_3,0.2,0.02534,0.0833
16045,2,2_3,0.2,0.02528,0.08875
16046,2,2_3,0.2,0.03415,0.0878
16047,2,2_3,0.2,0.0241,0.0889
16048,2,2_3,0.2,0.1921,0.099
16049,2,2_3,0.2,0.02823,0.0852
16050,2,2_3,0.2,0.02443,0.0806
16051,2,2_3,0.2,0.02402,0.07434
16052,2,2_3,0.2,0.0238,0.0801
16053,2,2_3,0.2,0.03812,0.0869
16054,2,2_3,0.2,0.0309,0.0819
16055,2,2_3,0.2,0.03644,0.085
16056,2,2_3,0.2,0.02992,0.0874
16057,2,2_3,0.2,0.02145,0.0803
16058,2,2_3,0.2,0.02534,0.10547
16059,2,2_3,0.2,0.144,0.08057
16060,2,2_3,0.2,0.02425,0.08563
16061,2,2_3,0.2,0.05008,0.0836
16062,2,2_3,0.2,0.1924,0.09955
16063,2,2_3,0.2,0.03458,0.0798
16064,2,2_3,0.2,0.02328,0.0769
16065,2,2_3,0.2,0.0337,0.084
16066,2,2_3,0.2,0.1208,0.0892
16067,2,2_3,0.2,0.02107,0.07623
16068,2,2_3,0.2,0.1754,0.07825
16069,2,2_3,0.2,0.03604,0.0769
16070,2,2_3,0.2,0.03098,0.0866
16071,2,2_3,0.2,0.0292,0.1115
16072,2,2_3,0.2,0.02298,0.0787
16073,2,2_3,0.2,0.02469,0.0708
16074,2,2_3,0.2,0.03934,0.0768
16075,2,2_3,0.2,0.03064,0.0771
16076,2,2_3,0.2,0.1919,0.0886
16077,2,2_3,0.2,0.02713,0.0725
16078,2,2_3,0.2,0.02129,0.11993
16079,2,2_3,0.2,0.02286,0.07544
16080,2,2_3,0.2,0.02983,0.0828
16081,2,2_3,0.2,0.0464,0.07874
16082,2,2_3,0.2,0.02829,0.07886
16083,2,2_3,0.2,0.1793,0.0833
16084,2,2_3,0.2,0.02039,0.0756
16085,2,2_3,0.2,0.1727,0.0742
16086,2,2_3,0.2,0.04434,0.08057
16087,2,2_3,0.2,0.03275,0.10706
16088,2,2_3,0.2,0.197,0.103
16089,2,2_3,0.2,0.03275,0.08923
16090,2,2_3,0.2,0.1715,0.0846
16091,2,2_3,0.2,0.1307,0.07153
16092,2,2_3,0.2,0.1619,0.074
16093,2,2_3,0.2,0.03897,0.0834
16094,2,2_3,0.2,0.04324,0.0988
16095,2,2_3,0.2,0.02048,0.0836
16096,2,2_3,0.2,0.02892,0.0895
16097,2,2_3,0.2,0.1827,0.07947
16098,2,2_3,0.2,0.02017,0.0734
16099,2,2_3,0.2,0.02667,0.08887
16100,2,2_3,0.2,0.1986,0.08093
16101,2,2_3,0.2,0.02869,0.08527
16102,2,2_3,0.2,0.06775,0.07214
16103,2,2_3,0.2,0.02391,0.08246
16104,2,2_3,0.2,0.0931,0.09296
16105,2,2_3,0.2,0.03375,0.07886
16106,2,2_3,0.2,0.03354,0.0741
16107,2,2_3,0.2,0.02675,0.07556
16108,2,2_3,0.2,0.02068,0.0836
16109,2,2_3,0.2,0.02425,0.07166
16110,2,2_3,0.2,0.0338,0.0737
16111,2,2_3,0.2,0.02576,0.0759
16112,2,2_3,0.2,0.02545,0.0732
16113,2,2_3,0.2,0.03226,0.0765
16114,2,2_3,0.2,0.0278,0.07184
16115,2,2_3,0.2,0.03244,0.08374
16116,2,2_3,0.2,0.0425,0.08093
16117,2,2_3,0.2,0.02296,0.0756
16118,2,2_3,0.2,0.1819,0.0992
16119,2,2_3,0.2,0.03735,0.0857
16120,2,2_3,0.2,0.1301,0.083
16121,2,2_3,0.2,0.02707,0.0905
16122,2,2_3,0.2,0.03766,0.0747
16123,2,2_3,0.2,0.02075,0.08826
16124,2,2_3,0.2,0.1904,0.0877
16125,2,2_3,0.2,0.02847,0.0786
16126,2,2_3,0.2,0.01991,0.08246
16127,2,2_3,0.2,0.1957,0.0835
16128,2,2_3,0.2,0.1498,0.0725
16129,2,2_3,0.2,0.06082,0.07983
16130,2,2_3,0.2,0.02603,0.07837
16131,2,2_3,0.2,0.03976,0.0809
16132,2,2_3,0.2,0.1914,0.10925
16133,2,2_3,0.2,0.1897,0.07654
16134,2,2_3,0.2,0.1702,0.1068
16135,2,2_3,0.2,0.03021,0.0875
16136,2,2_3,0.2,0.03357,0.0827
16137,2,2_3,0.2,0.1558,0.07526
16138,2,2_3,0.2,0.02634,0.0759
16139,2,2_3,0.2,0.03476,0.0809
16140,2,2_3,0.2,0.02267,0.09155
16141,2,2_3,0.2,0.1986,0.0945
16142,2,2_3,0.2,0.0896,0.0733
16143,2,2_3,0.2,0.03387,0.099
16144,2,2_3,0.2,0.0328,0.077
16145,2,2_3,0.2,0.02318,0.10254
16146,2,2_3,0.2,0.02943,0.0881
16147,2,2_3,0.2,0.0314,0.0715
16148,2,2_3,0.2,0.02338,0.07745
16149,2,2_3,0.2,0.1565,0.09607
