,v1_unit,dlgn_unit,upper_bound,ampw,loss
634,1,1_1,0.08,0.02658,0.08014
635,1,1_1,0.08,0.04904,0.1094
636,1,1_1,0.08,0.0468,0.1119
637,1,1_1,0.08,0.03107,0.0753
638,1,1_1,0.08,0.0418,0.0943
639,1,1_1,0.08,0.02695,0.1061
640,1,1_1,0.08,0.0336,0.0876
641,1,1_1,0.08,0.06024,0.1073
642,1,1_1,0.08,0.03757,0.0836
643,1,1_1,0.08,0.05286,0.1048
644,1,1_1,0.08,0.01944,0.0715
645,1,1_1,0.08,0.06085,0.10333
646,1,1_1,0.08,0.05264,0.12164
647,1,1_1,0.08,0.05164,0.1298
648,1,1_1,0.08,0.04614,0.10547
649,1,1_1,0.08,0.03687,0.0853
650,1,1_1,0.08,0.03546,0.0912
651,1,1_1,0.08,0.04602,0.09845
652,1,1_1,0.08,0.05466,0.1246
653,1,1_1,0.08,0.0197,0.0776
654,1,1_1,0.08,0.03067,0.0857
655,1,1_1,0.08,0.02641,0.08276
656,1,1_1,0.08,0.06232,0.0994
657,1,1_1,0.08,0.05615,0.128
658,1,1_1,0.08,0.04053,0.09326
659,1,1_1,0.08,0.026,0.0776
660,1,1_1,0.08,0.01991,0.07324
661,1,1_1,0.08,0.0727,0.131
662,1,1_1,0.08,0.03336,0.08246
663,1,1_1,0.08,0.0163,0.071
664,1,1_1,0.08,0.03062,0.09467
665,1,1_1,0.08,0.01834,0.0687
666,1,1_1,0.08,0.0168,0.07886
667,1,1_1,0.08,0.06604,0.111
668,1,1_1,0.08,0.0339,0.08044
669,1,1_1,0.08,0.0241,0.0938
670,1,1_1,0.08,0.05377,0.0963
671,1,1_1,0.08,0.06647,0.09717
672,1,1_1,0.08,0.01778,0.0727
673,1,1_1,0.08,0.01752,0.0852
674,1,1_1,0.08,0.03014,0.07764
675,1,1_1,0.08,0.05536,0.1307
676,1,1_1,0.08,0.04715,0.097
677,1,1_1,0.08,0.04388,0.10846
678,1,1_1,0.08,0.02693,0.0888
679,1,1_1,0.08,0.02574,0.0946
680,1,1_1,0.08,0.01689,0.0761
681,1,1_1,0.08,0.04907,0.1326
682,1,1_1,0.08,0.02745,0.0766
683,1,1_1,0.08,0.03293,0.0847
684,1,1_1,0.08,0.05484,0.1046
685,1,1_1,0.08,0.04465,0.1135
686,1,1_1,0.08,0.0477,0.12494
687,1,1_1,0.08,0.03137,0.08167
688,1,1_1,0.08,0.02081,0.07
689,1,1_1,0.08,0.0318,0.08215
690,1,1_1,0.08,0.0189,0.0741
691,1,1_1,0.08,0.03528,0.0914
692,1,1_1,0.08,0.02936,0.07574
693,1,1_1,0.08,0.05057,0.098
694,1,1_1,0.08,0.0318,0.0977
695,1,1_1,0.08,0.02725,0.077
696,1,1_1,0.08,0.0667,0.10614
697,1,1_1,0.08,0.04684,0.0973
698,1,1_1,0.08,0.03592,0.10516
699,1,1_1,0.08,0.01865,0.08093
700,1,1_1,0.08,0.0326,0.0771
701,1,1_1,0.08,0.0389,0.0861
702,1,1_1,0.08,0.03452,0.0876
703,1,1_1,0.08,0.0402,0.1285
704,1,1_1,0.08,0.05542,0.1123
705,1,1_1,0.08,0.03604,0.0878
706,1,1_1,0.08,0.02312,0.07294
707,1,1_1,0.08,0.04538,0.0859
708,1,1_1,0.08,0.02701,0.07935
709,1,1_1,0.08,0.04294,0.1282
710,1,1_1,0.08,0.03308,0.10175
711,1,1_1,0.08,0.02843,0.08136
712,1,1_1,0.08,0.02356,0.0858
713,1,1_1,0.08,0.05524,0.1058
714,1,1_1,0.08,0.0555,0.11084
715,1,1_1,0.08,0.01941,0.0738
716,1,1_1,0.08,0.02933,0.0739
717,1,1_1,0.08,0.05673,0.1318
718,1,1_1,0.08,0.0493,0.0934
719,1,1_1,0.08,0.03653,0.0989
720,1,1_1,0.08,0.04282,0.093
721,1,1_1,0.08,0.05246,0.1185
722,1,1_1,0.08,0.05112,0.1081
723,1,1_1,0.08,0.0481,0.1069
724,1,1_1,0.08,0.05103,0.1422
725,1,1_1,0.08,0.02582,0.07526
726,1,1_1,0.08,0.0148,0.0725
727,1,1_1,0.08,0.04944,0.10126
728,1,1_1,0.08,0.02937,0.08527
729,1,1_1,0.08,0.05402,0.1216
730,1,1_1,0.08,0.0333,0.10974
731,1,1_1,0.08,0.0473,0.12103
732,1,1_1,0.08,0.0626,0.12225
733,1,1_1,0.08,0.05408,0.1028
734,1,1_1,0.08,0.02649,0.08466
735,1,1_1,0.08,0.05576,0.1311
736,1,1_1,0.08,0.01886,0.0741
737,1,1_1,0.08,0.03876,0.1257
738,1,1_1,0.08,0.01584,0.0711
739,1,1_1,0.08,0.03061,0.0807
740,1,1_1,0.08,0.0361,0.1255
741,1,1_1,0.08,0.02676,0.07855
742,1,1_1,0.08,0.0304,0.1013
743,1,1_1,0.08,0.05148,0.157
744,1,1_1,0.08,0.0365,0.0857
745,1,1_1,0.08,0.0727,0.1499
746,1,1_1,0.08,0.01962,0.0781
747,1,1_1,0.08,0.03934,0.0812
748,1,1_1,0.08,0.0383,0.094
749,1,1_1,0.08,0.0601,0.111
750,1,1_1,0.08,0.01834,0.07135
751,1,1_1,0.08,0.02884,0.0822
752,1,1_1,0.08,0.0493,0.1494
753,1,1_1,0.08,0.02043,0.08093
754,1,1_1,0.08,0.03232,0.09753
755,1,1_1,0.08,0.0465,0.096
756,1,1_1,0.08,0.0398,0.0908
757,1,1_1,0.08,0.01788,0.0719
758,1,1_1,0.08,0.02228,0.07245
759,1,1_1,0.08,0.02968,0.07654
760,1,1_1,0.08,0.03458,0.08777
761,1,1_1,0.08,0.0619,0.1271
762,1,1_1,0.08,0.0542,0.1009
763,1,1_1,0.08,0.03665,0.10394
764,1,1_1,0.08,0.0723,0.1128
765,1,1_1,0.08,0.016,0.0731
766,1,1_1,0.08,0.02533,0.0717
767,1,1_1,0.08,0.04614,0.10565
768,1,1_1,0.08,0.02077,0.0698
769,1,1_1,0.08,0.0345,0.0999
770,1,1_1,0.08,0.03647,0.1097
771,1,1_1,0.08,0.04498,0.1013
772,1,1_1,0.08,0.03867,0.0929
773,1,1_1,0.08,0.0353,0.0841
774,1,1_1,0.08,0.02147,0.07806
775,1,1_1,0.08,0.0588,0.1045
776,1,1_1,0.08,0.02745,0.0846
777,1,1_1,0.08,0.0431,0.1075
778,1,1_1,0.08,0.0474,0.10516
779,1,1_1,0.08,0.02286,0.0725
780,1,1_1,0.08,0.04398,0.12335
781,1,1_1,0.08,0.04883,0.10144
782,1,1_1,0.08,0.02448,0.0751
783,1,1_1,0.08,0.02591,0.0731
784,1,1_1,0.08,0.02753,0.0785
785,1,1_1,0.08,0.02278,0.07715
786,1,1_1,0.08,0.01926,0.07965
787,1,1_1,0.08,0.02057,0.07135
788,1,1_1,0.08,0.0288,0.0748
789,1,1_1,0.08,0.03525,0.089
790,1,1_1,0.08,0.02249,0.0766
791,1,1_1,0.08,0.04498,0.10455
792,1,1_1,0.08,0.03093,0.0962
793,1,1_1,0.08,0.0436,0.09375
794,1,1_1,0.08,0.0447,0.1259
795,1,1_1,0.08,0.0434,0.09894
796,1,1_1,0.08,0.03604,0.08514
797,1,1_1,0.08,0.02235,0.07666
798,1,1_1,0.08,0.05255,0.09827
799,1,1_1,0.08,0.01768,0.0786
800,1,1_1,0.08,0.04276,0.09546
801,1,1_1,0.08,0.0264,0.0909
802,1,1_1,0.08,0.0212,0.0779
803,1,1_1,0.08,0.03056,0.0872
804,1,1_1,0.08,0.03647,0.0946
805,1,1_1,0.08,0.0766,0.1448
806,1,1_1,0.08,0.04242,0.1139
807,1,1_1,0.08,0.0193,0.07166
808,1,1_1,0.08,0.02362,0.0759
809,1,1_1,0.08,0.02495,0.0743
810,1,1_1,0.08,0.0571,0.1471
811,1,1_1,0.08,0.038,0.08685
812,1,1_1,0.08,0.0404,0.1009
813,1,1_1,0.08,0.0441,0.0988
814,1,1_1,0.08,0.0459,0.08734
815,1,1_1,0.08,0.02109,0.0741
816,1,1_1,0.08,0.02496,0.082
817,1,1_1,0.08,0.02243,0.0789
818,1,1_1,0.08,0.02402,0.08826
819,1,1_1,0.08,0.04242,0.1028
820,1,1_1,0.08,0.04526,0.1147
821,1,1_1,0.08,0.05038,0.12244
822,1,1_1,0.08,0.03238,0.10004
823,1,1_1,0.08,0.0749,0.1211
824,1,1_1,0.08,0.0276,0.1014
825,1,1_1,0.08,0.04214,0.10156
826,1,1_1,0.08,0.05527,0.10754
827,1,1_1,0.08,0.02686,0.087
828,1,1_1,0.08,0.03238,0.0804
829,1,1_1,0.08,0.03592,0.0959
830,1,1_1,0.08,0.05655,0.1101
831,1,1_1,0.08,0.01645,0.07556
832,1,1_1,0.08,0.06168,0.1154
833,1,1_1,0.08,0.05328,0.1066
834,1,1_1,0.08,0.0576,0.12317
835,1,1_1,0.08,0.01903,0.0713
836,1,1_1,0.08,0.0485,0.0923
837,1,1_1,0.08,0.0335,0.078
838,1,1_1,0.08,0.0366,0.1083
839,1,1_1,0.08,0.05673,0.11426
840,1,1_1,0.08,0.0722,0.1256
841,1,1_1,0.08,0.0365,0.10297
842,1,1_1,0.08,0.03152,0.0794
843,1,1_1,0.08,0.0495,0.0976
844,1,1_1,0.08,0.0295,0.09595
845,1,1_1,0.08,0.03775,0.1243
846,1,1_1,0.08,0.03952,0.08997
847,1,1_1,0.08,0.04047,0.0886
848,1,1_1,0.08,0.02304,0.0713
849,1,1_1,0.08,0.02704,0.07916
850,1,1_1,0.08,0.0516,0.0978
851,1,1_1,0.08,0.0437,0.0936
852,1,1_1,0.08,0.04062,0.08514
853,1,1_1,0.08,0.06213,0.1081
854,1,1_1,0.08,0.02278,0.0789
855,1,1_1,0.08,0.0298,0.0789
856,1,1_1,0.08,0.06525,0.1084
857,1,1_1,0.08,0.0653,0.1062
858,1,1_1,0.08,0.05225,0.11914
859,1,1_1,0.08,0.03107,0.0833
860,1,1_1,0.08,0.02216,0.0812
861,1,1_1,0.08,0.073,0.11035
862,1,1_1,0.08,0.0292,0.0865
863,1,1_1,0.08,0.0603,0.1298
864,1,1_1,0.08,0.0645,0.1153
865,1,1_1,0.08,0.0422,0.0992
866,1,1_1,0.08,0.02362,0.0772
867,1,1_1,0.08,0.04602,0.1061
868,1,1_1,0.08,0.0398,0.08813
869,1,1_1,0.08,0.05267,0.1153
870,1,1_1,0.08,0.05206,0.131
871,1,1_1,0.08,0.01863,0.07556
872,1,1_1,0.08,0.03473,0.0928
873,1,1_1,0.08,0.0474,0.1036
874,1,1_1,0.08,0.0267,0.0778
875,1,1_1,0.08,0.03705,0.10657
876,1,1_1,0.08,0.05933,0.0923
877,1,1_1,0.08,0.0326,0.0833
878,1,1_1,0.08,0.04395,0.0987
879,1,1_1,0.08,0.0283,0.07526
880,1,1_1,0.08,0.02533,0.07556
881,1,1_1,0.08,0.0477,0.1175
882,1,1_1,0.08,0.0585,0.1288
883,1,1_1,0.08,0.02936,0.0898
884,1,1_1,0.08,0.06216,0.10956
885,1,1_1,0.08,0.04175,0.0903
886,1,1_1,0.08,0.03253,0.08386
887,1,1_1,0.08,0.02867,0.09607
888,1,1_1,0.08,0.03217,0.0916
889,1,1_1,0.08,0.04895,0.1078
890,1,1_1,0.08,0.03677,0.0898
891,1,1_1,0.08,0.02647,0.08405
892,1,1_1,0.08,0.04843,0.1025
893,1,1_1,0.08,0.02998,0.07886
894,1,1_1,0.08,0.04526,0.0994
895,1,1_1,0.08,0.03293,0.0956
896,1,1_1,0.08,0.03177,0.1018
897,1,1_1,0.08,0.05835,0.1034
898,1,1_1,0.08,0.02974,0.0918
899,1,1_1,0.08,0.04935,0.10345
900,1,1_1,0.08,0.0469,0.09467
901,1,1_1,0.08,0.03937,0.0964
902,1,1_1,0.08,0.04724,0.1315
903,1,1_1,0.08,0.0433,0.09454
904,1,1_1,0.08,0.0579,0.1217
905,1,1_1,0.08,0.0487,0.0926
906,1,1_1,0.08,0.03165,0.09344
907,1,1_1,0.08,0.02335,0.0914
908,1,1_1,0.08,0.01923,0.07434
909,1,1_1,0.08,0.02516,0.0731
910,1,1_1,0.08,0.03256,0.08356
911,1,1_1,0.08,0.04785,0.1299
912,1,1_1,0.08,0.0669,0.1351
913,1,1_1,0.08,0.04776,0.1
914,1,1_1,0.08,0.03096,0.0808
915,1,1_1,0.08,0.01855,0.0708
916,1,1_1,0.08,0.02478,0.08606
917,1,1_1,0.08,0.06055,0.1247
918,1,1_1,0.08,0.03137,0.08795
919,1,1_1,0.08,0.0374,0.0984
920,1,1_1,0.08,0.01636,0.0835
921,1,1_1,0.08,0.04352,0.1261
922,1,1_1,0.08,0.03683,0.0879
923,1,1_1,0.08,0.04874,0.1041
924,1,1_1,0.08,0.0427,0.1156
925,1,1_1,0.08,0.02083,0.0799
926,1,1_1,0.08,0.06052,0.1112
927,1,1_1,0.08,0.05106,0.12115
928,1,1_1,0.08,0.03867,0.0988
929,1,1_1,0.08,0.04318,0.1337
930,1,1_1,0.08,0.04932,0.0987
931,1,1_1,0.08,0.0405,0.0966
932,1,1_1,0.08,0.057,0.10986
933,1,1_1,0.08,0.05405,0.1534
934,1,1_1,0.08,0.05362,0.0929
935,1,1_1,0.08,0.03806,0.099
936,1,1_1,0.08,0.03784,0.08545
937,1,1_1,0.08,0.04065,0.1032
938,1,1_1,0.08,0.06055,0.1036
939,1,1_1,0.08,0.04172,0.1349
940,1,1_1,0.08,0.04562,0.0985
941,1,1_1,0.08,0.0512,0.09973
942,1,1_1,0.08,0.01721,0.07153
943,1,1_1,0.08,0.05978,0.09705
944,1,1_1,0.08,0.05573,0.0933
945,1,1_1,0.08,0.05484,0.10254
946,1,1_1,0.08,0.03714,0.132
947,1,1_1,0.08,0.0558,0.11865
948,1,1_1,0.08,0.05606,0.0968
949,1,1_1,0.08,0.01875,0.07104
950,1,1_1,0.08,0.05112,0.0967
951,1,1_1,0.08,0.05716,0.1171
952,1,1_1,0.08,0.01833,0.06934
953,1,1_1,0.08,0.03546,0.1136
954,1,1_1,0.08,0.03156,0.0824
955,1,1_1,0.08,0.05496,0.0987
956,1,1_1,0.08,0.05194,0.0943
957,1,1_1,0.08,0.07416,0.126
958,1,1_1,0.08,0.04288,0.09705
959,1,1_1,0.08,0.02405,0.07947
960,1,1_1,0.08,0.075,0.151
961,1,1_1,0.08,0.05222,0.11847
962,1,1_1,0.08,0.03555,0.09143
963,1,1_1,0.08,0.05588,0.098
964,1,1_1,0.08,0.03494,0.08527
965,1,1_1,0.08,0.02895,0.07874
966,1,1_1,0.08,0.037,0.0868
967,1,1_1,0.08,0.0411,0.10016
968,1,1_1,0.08,0.03067,0.08514
969,1,1_1,0.08,0.05466,0.1321
970,1,1_1,0.08,0.0425,0.134
971,1,1_1,0.08,0.05054,0.1
972,1,1_1,0.08,0.03067,0.08826
973,1,1_1,0.08,0.0534,0.1141
974,1,1_1,0.08,0.0626,0.1151
975,1,1_1,0.08,0.0348,0.1317
976,1,1_1,0.08,0.05396,0.11084
977,1,1_1,0.08,0.0565,0.113
978,1,1_1,0.08,0.03323,0.1102
979,1,1_1,0.08,0.05112,0.1246
980,1,1_1,0.08,0.0563,0.1255
981,1,1_1,0.08,0.04404,0.1074
982,1,1_1,0.08,0.05298,0.119
983,1,1_1,0.08,0.01924,0.0838
984,1,1_1,0.08,0.04718,0.0928
985,1,1_1,0.08,0.0419,0.1105
986,1,1_1,0.08,0.0322,0.081
987,1,1_1,0.08,0.0522,0.0931
988,1,1_1,0.08,0.03128,0.0796
989,1,1_1,0.08,0.0653,0.1068
990,1,1_1,0.08,0.04056,0.11316
991,1,1_1,0.08,0.03976,0.10175
992,1,1_1,0.08,0.0365,0.1003
993,1,1_1,0.08,0.01727,0.07654
994,1,1_1,0.08,0.0326,0.0866
995,1,1_1,0.08,0.0309,0.0804
996,1,1_1,0.08,0.03564,0.0915
997,1,1_1,0.08,0.0448,0.1089
998,1,1_1,0.08,0.03485,0.08594
999,1,1_1,0.08,0.02635,0.07715
1000,1,1_1,0.16,0.08923,0.148
1001,1,1_1,0.16,0.10016,0.1305
1002,1,1_1,0.16,0.0708,0.169
1003,1,1_1,0.16,0.09064,0.1528
1004,1,1_1,0.16,0.1055,0.142
1005,1,1_1,0.16,0.05566,0.113
1006,1,1_1,0.16,0.0649,0.1178
1007,1,1_1,0.16,0.06976,0.1466
1008,1,1_1,0.16,0.0749,0.12225
1009,1,1_1,0.16,0.06573,0.1417
1010,1,1_1,0.16,0.11395,0.1791
1011,1,1_1,0.16,0.10895,0.1353
1012,1,1_1,0.16,0.02922,0.1114
1013,1,1_1,0.16,0.1075,0.1282
1014,1,1_1,0.16,0.09674,0.1368
1015,1,1_1,0.16,0.0978,0.132
1016,1,1_1,0.16,0.02953,0.1048
1017,1,1_1,0.16,0.07025,0.1537
1018,1,1_1,0.16,0.0721,0.1333
1019,1,1_1,0.16,0.11475,0.1296
1020,1,1_1,0.16,0.0886,0.1206
1021,1,1_1,0.16,0.06976,0.11237
1022,1,1_1,0.16,0.0703,0.1166
1023,1,1_1,0.16,0.0812,0.1305
1024,1,1_1,0.16,0.1288,0.2124
1025,1,1_1,0.16,0.03348,0.1285
1026,1,1_1,0.16,0.06192,0.1104
1027,1,1_1,0.16,0.0601,0.1081
1028,1,1_1,0.16,0.0526,0.11487
1029,1,1_1,0.16,0.04813,0.1451
1030,1,1_1,0.16,0.06006,0.1079
1031,1,1_1,0.16,0.12244,0.1461
1032,1,1_1,0.16,0.12445,0.1202
1033,1,1_1,0.16,0.0637,0.10834
1034,1,1_1,0.16,0.0773,0.12354
1035,1,1_1,0.16,0.03555,0.0896
1036,1,1_1,0.16,0.01617,0.0676
1037,1,1_1,0.16,0.0322,0.0784
1038,1,1_1,0.16,0.13,0.1251
1039,1,1_1,0.16,0.0927,0.1276
1040,1,1_1,0.16,0.0464,0.1057
1041,1,1_1,0.16,0.05878,0.0998
1042,1,1_1,0.16,0.1045,0.12146
1043,1,1_1,0.16,0.10846,0.1154
1044,1,1_1,0.16,0.0397,0.0884
1045,1,1_1,0.16,0.03314,0.0982
1046,1,1_1,0.16,0.052,0.09753
1047,1,1_1,0.16,0.02339,0.077
1048,1,1_1,0.16,0.06256,0.114
1049,1,1_1,0.16,0.03287,0.1049
1050,1,1_1,0.16,0.0747,0.1175
1051,1,1_1,0.16,0.0736,0.1167
1052,1,1_1,0.16,0.10455,0.1438
1053,1,1_1,0.16,0.04523,0.11615
1054,1,1_1,0.16,0.1313,0.1726
1055,1,1_1,0.16,0.03008,0.0823
1056,1,1_1,0.16,0.0518,0.1032
1057,1,1_1,0.16,0.1464,0.1371
1058,1,1_1,0.16,0.02043,0.08746
1059,1,1_1,0.16,0.11383,0.1318
1060,1,1_1,0.16,0.08203,0.11945
1061,1,1_1,0.16,0.0735,0.1147
1062,1,1_1,0.16,0.02914,0.07825
1063,1,1_1,0.16,0.097,0.1295
1064,1,1_1,0.16,0.08044,0.1827
1065,1,1_1,0.16,0.1296,0.11884
1066,1,1_1,0.16,0.05853,0.2097
1067,1,1_1,0.16,0.05325,0.1395
1068,1,1_1,0.16,0.04028,0.1193
1069,1,1_1,0.16,0.10834,0.1241
1070,1,1_1,0.16,0.0367,0.0927
1071,1,1_1,0.16,0.03378,0.1061
1072,1,1_1,0.16,0.11334,0.1547
1073,1,1_1,0.16,0.07385,0.1458
1074,1,1_1,0.16,0.0716,0.1329
1075,1,1_1,0.16,0.02193,0.07135
1076,1,1_1,0.16,0.07056,0.1227
1077,1,1_1,0.16,0.06793,0.1367
1078,1,1_1,0.16,0.10547,0.1302
1079,1,1_1,0.16,0.10474,0.1533
1080,1,1_1,0.16,0.04413,0.1036
1081,1,1_1,0.16,0.038,0.09863
1082,1,1_1,0.16,0.02715,0.08875
1083,1,1_1,0.16,0.1198,0.1599
1084,1,1_1,0.16,0.03296,0.0823
1085,1,1_1,0.16,0.0482,0.1095
1086,1,1_1,0.16,0.04965,0.10535
1087,1,1_1,0.16,0.06274,0.1145
1088,1,1_1,0.16,0.04907,0.0979
1089,1,1_1,0.16,0.02852,0.09094
1090,1,1_1,0.16,0.0553,0.1285
1091,1,1_1,0.16,0.087,0.1119
1092,1,1_1,0.16,0.06216,0.10974
1093,1,1_1,0.16,0.02605,0.0698
1094,1,1_1,0.16,0.128,0.311
1095,1,1_1,0.16,0.03056,0.0907
1096,1,1_1,0.16,0.1139,0.1443
1097,1,1_1,0.16,0.03708,0.10864
1098,1,1_1,0.16,0.0883,0.1522
1099,1,1_1,0.16,0.1004,0.1155
1100,1,1_1,0.16,0.1421,0.2426
1101,1,1_1,0.16,0.02402,0.09076
1102,1,1_1,0.16,0.0714,0.1207
1103,1,1_1,0.16,0.1421,0.2363
1104,1,1_1,0.16,0.0521,0.1893
1105,1,1_1,0.16,0.0505,0.1032
1106,1,1_1,0.16,0.0723,0.1545
1107,1,1_1,0.16,0.05923,0.12396
1108,1,1_1,0.16,0.05563,0.11414
1109,1,1_1,0.16,0.10016,0.1871
1110,1,1_1,0.16,0.11993,0.12396
1111,1,1_1,0.16,0.0867,0.1427
1112,1,1_1,0.16,0.06506,0.11426
1113,1,1_1,0.16,0.03897,0.0964
1114,1,1_1,0.16,0.0192,0.0728
1115,1,1_1,0.16,0.05664,0.1505
1116,1,1_1,0.16,0.092,0.1147
1117,1,1_1,0.16,0.03467,0.0793
1118,1,1_1,0.16,0.0427,0.09314
1119,1,1_1,0.16,0.041,0.08344
1120,1,1_1,0.16,0.0643,0.1116
1121,1,1_1,0.16,0.03586,0.0864
1122,1,1_1,0.16,0.11505,0.1608
1123,1,1_1,0.16,0.03662,0.0831
1124,1,1_1,0.16,0.0365,0.1009
1125,1,1_1,0.16,0.11414,0.1595
1126,1,1_1,0.16,0.05466,0.1068
1127,1,1_1,0.16,0.0696,0.11676
1128,1,1_1,0.16,0.11957,0.1915
1129,1,1_1,0.16,0.0843,0.1044
1130,1,1_1,0.16,0.03314,0.10065
1131,1,1_1,0.16,0.0959,0.138
1132,1,1_1,0.16,0.05118,0.1199
1133,1,1_1,0.16,0.09064,0.1869
1134,1,1_1,0.16,0.02994,0.07776
1135,1,1_1,0.16,0.0517,0.11
1136,1,1_1,0.16,0.03143,0.0905
1137,1,1_1,0.16,0.07904,0.1254
1138,1,1_1,0.16,0.03458,0.0924
1139,1,1_1,0.16,0.0831,0.1434
1140,1,1_1,0.16,0.0642,0.146
1141,1,1_1,0.16,0.0983,0.1434
1142,1,1_1,0.16,0.08075,0.1472
1143,1,1_1,0.16,0.0729,0.1019
1144,1,1_1,0.16,0.0741,0.1109
1145,1,1_1,0.16,0.0671,0.1741
1146,1,1_1,0.16,0.07776,0.142
1147,1,1_1,0.16,0.1016,0.1403
1148,1,1_1,0.16,0.03482,0.0889
1149,1,1_1,0.16,0.05566,0.1181
1150,1,1_1,0.16,0.1191,0.122
1151,1,1_1,0.16,0.1277,0.1362
1152,1,1_1,0.16,0.05704,0.1154
1153,1,1_1,0.16,0.0672,0.11536
1154,1,1_1,0.16,0.1318,0.1565
1155,1,1_1,0.16,0.03287,0.0904
1156,1,1_1,0.16,0.1356,0.1313
1157,1,1_1,0.16,0.03265,0.0919
1158,1,1_1,0.16,0.02795,0.0853
1159,1,1_1,0.16,0.04083,0.0874
1160,1,1_1,0.16,0.1278,0.129
1161,1,1_1,0.16,0.05814,0.1459
1162,1,1_1,0.16,0.05463,0.1022
1163,1,1_1,0.16,0.0815,0.1334
1164,1,1_1,0.16,0.07825,0.1615
1165,1,1_1,0.16,0.10205,0.1285
1166,1,1_1,0.16,0.1162,0.1647
1167,1,1_1,0.16,0.02548,0.0745
1168,1,1_1,0.16,0.05246,0.1024
1169,1,1_1,0.16,0.0541,0.1266
1170,1,1_1,0.16,0.1066,0.1835
1171,1,1_1,0.16,0.0279,0.099
1172,1,1_1,0.16,0.1239,0.1241
1173,1,1_1,0.16,0.0913,0.1357
1174,1,1_1,0.16,0.0949,0.1672
1175,1,1_1,0.16,0.1158,0.1229
1176,1,1_1,0.16,0.05176,0.1055
1177,1,1_1,0.16,0.0644,0.1183
1178,1,1_1,0.16,0.07135,0.12177
1179,1,1_1,0.16,0.03662,0.093
1180,1,1_1,0.16,0.136,0.1394
1181,1,1_1,0.16,0.0773,0.11865
1182,1,1_1,0.16,0.0884,0.1407
1183,1,1_1,0.16,0.1401,0.2183
1184,1,1_1,0.16,0.0903,0.1583
1185,1,1_1,0.16,0.0929,0.1128
1186,1,1_1,0.16,0.05606,0.1121
1187,1,1_1,0.16,0.0548,0.10547
1188,1,1_1,0.16,0.0663,0.12195
1189,1,1_1,0.16,0.0672,0.1067
1190,1,1_1,0.16,0.02837,0.1296
1191,1,1_1,0.16,0.0669,0.1431
1192,1,1_1,0.16,0.0309,0.09845
1193,1,1_1,0.16,0.02911,0.08545
1194,1,1_1,0.16,0.05945,0.12244
1195,1,1_1,0.16,0.0633,0.11334
1196,1,1_1,0.16,0.0175,0.0729
1197,1,1_1,0.16,0.0943,0.11896
1198,1,1_1,0.16,0.03607,0.0948
1199,1,1_1,0.16,0.1348,0.1139
1200,1,1_1,0.16,0.075,0.11835
1201,1,1_1,0.16,0.1105,0.1494
1202,1,1_1,0.16,0.03098,0.09
1203,1,1_1,0.16,0.1132,0.1754
1204,1,1_1,0.16,0.11505,0.1481
1205,1,1_1,0.16,0.04993,0.133
1206,1,1_1,0.16,0.03964,0.1003
1207,1,1_1,0.16,0.08075,0.1295
1208,1,1_1,0.16,0.10077,0.1375
1209,1,1_1,0.16,0.0686,0.1255
1210,1,1_1,0.16,0.04102,0.12494
1211,1,1_1,0.16,0.1062,0.1329
1212,1,1_1,0.16,0.10297,0.1218
1213,1,1_1,0.16,0.0822,0.1538
1214,1,1_1,0.16,0.12054,0.1398
1215,1,1_1,0.16,0.09186,0.113
1216,1,1_1,0.16,0.0733,0.10767
1217,1,1_1,0.16,0.0953,0.1348
1218,1,1_1,0.16,0.04373,0.1135
1219,1,1_1,0.16,0.12476,0.11566
1220,1,1_1,0.16,0.075,0.11597
1221,1,1_1,0.16,0.05554,0.11566
1222,1,1_1,0.16,0.05435,0.1044
1223,1,1_1,0.16,0.0665,0.1203
1224,1,1_1,0.16,0.02448,0.0859
1225,1,1_1,0.16,0.04642,0.0924
1226,1,1_1,0.16,0.1199,0.1528
1227,1,1_1,0.16,0.0863,0.129
1228,1,1_1,0.16,0.1078,0.1602
1229,1,1_1,0.16,0.09467,0.1302
1230,1,1_1,0.16,0.09235,0.1426
1231,1,1_1,0.16,0.08386,0.1138
1232,1,1_1,0.16,0.05316,0.1019
1233,1,1_1,0.16,0.0453,0.1312
1234,1,1_1,0.16,0.04514,0.092
1235,1,1_1,0.16,0.1067,0.1403
1236,1,1_1,0.16,0.06793,0.1803
1237,1,1_1,0.16,0.05975,0.115
1238,1,1_1,0.16,0.11206,0.1637
1239,1,1_1,0.16,0.0317,0.08826
1240,1,1_1,0.16,0.02728,0.0736
1241,1,1_1,0.16,0.06573,0.1096
1242,1,1_1,0.16,0.1292,0.155
1243,1,1_1,0.16,0.1296,0.2036
1244,1,1_1,0.16,0.027,0.09204
1245,1,1_1,0.16,0.0769,0.1912
1246,1,1_1,0.16,0.0707,0.1453
1247,1,1_1,0.16,0.0787,0.11816
1248,1,1_1,0.16,0.0647,0.1029
1249,1,1_1,0.16,0.02625,0.1025
1250,1,1_1,0.16,0.0429,0.0973
1251,1,1_1,0.16,0.0346,0.1035
1252,1,1_1,0.16,0.11725,0.1498
1253,1,1_1,0.16,0.08154,0.1228
1254,1,1_1,0.16,0.0784,0.133
1255,1,1_1,0.16,0.0583,0.1037
1256,1,1_1,0.16,0.06525,0.1013
1257,1,1_1,0.16,0.1265,0.1423
1258,1,1_1,0.16,0.08026,0.1356
1259,1,1_1,0.16,0.1244,0.1248
